PetalLength,PetalWidth,Probability
6.26667,2.77273,0.97256
6.26667,2.79798,0.974832
6.26667,2.82323,0.97692
6.26667,2.84848,0.978839
6.26667,2.87374,0.980602
6.26667,2.89899,0.98222
6.26667,2.92424,0.983706
6.26667,2.94949,0.985069
6.26667,2.97475,0.98632
6.26667,3,0.987467
6.31111,0.5,0.0117225
6.31111,0.525253,0.0127967
6.31111,0.550505,0.0139678
6.31111,0.575758,0.0152446
6.31111,0.60101,0.016636
6.31111,0.626263,0.0181521
6.31111,0.651515,0.0198036
6.31111,0.676768,0.021602
6.31111,0.70202,0.0235599
6.31111,0.727273,0.0256905
6.31111,0.752525,0.0280083
6.31111,0.777778,0.0305286
6.31111,0.80303,0.033268
6.31111,0.828283,0.036244
6.31111,0.853535,0.0394753
6.31111,0.878788,0.0429819
6.31111,0.90404,0.0467847
6.31111,0.929293,0.0509062
6.31111,0.954545,0.0553696
6.31111,0.979798,0.0601996
6.31111,1.00505,0.0654217
6.31111,1.0303,0.0710625
6.31111,1.05556,0.0771496
6.31111,1.08081,0.0837111
6.31111,1.10606,0.0907757
6.31111,1.13131,0.0983726
6.31111,1.15657,0.106531
6.31111,1.18182,0.115279
6.31111,1.20707,0.124645
6.31111,1.23232,0.134657
6.31111,1.25758,0.145339
6.31111,1.28283,0.156715
6.31111,1.30808,0.168806
6.31111,1.33333,0.181628
6.31111,1.35859,0.195196
6.31111,1.38384,0.209518
6.31111,1.40909,0.224597
6.31111,1.43434,0.240432
6.31111,1.4596,0.257013
6.31111,1.48485,0.274324
6.31111,1.5101,0.292343
6.31111,1.53535,0.311038
6.31111,1.56061,0.33037
6.31111,1.58586,0.350293
6.31111,1.61111,0.370753
6.31111,1.63636,0.391686
6.31111,1.66162,0.413026
6.31111,1.68687,0.434698
6.31111,1.71212,0.456622
6.31111,1.73737,0.478716
6.31111,1.76263,0.500893
6.31111,1.78788,0.523067
6.31111,1.81313,0.54515
6.31111,1.83838,0.567057
6.31111,1.86364,0.588705
6.31111,1.88889,0.610015
6.31111,1.91414,0.630913
6.31111,1.93939,0.651331
6.31111,1.96465,0.671209
6.31111,1.9899,0.690491
6.31111,2.01515,0.709133
6.31111,2.0404,0.727096
6.31111,2.06566,0.744349
6.31111,2.09091,0.760871
6.31111,2.11616,0.776645
6.31111,2.14141,0.791663
6.31111,2.16667,0.805924
6.31111,2.19192,0.819432
6.31111,2.21717,0.832195
6.31111,2.24242,0.844227
6.31111,2.26768,0.855547
6.31111,2.29293,0.866174
6.31111,2.31818,0.876132
6.31111,2.34343,0.885448
6.31111,2.36869,0.894148
6.31111,2.39394,0.902259
6.31111,2.41919,0.909812
6.31111,2.44444,0.916835
6.31111,2.4697,0.923358
6.31111,2.49495,0.929408
6.31111,2.5202,0.935014
6.31111,2.54545,0.940203
6.31111,2.57071,0.945003
6.31111,2.59596,0.949438
6.31111,2.62121,0.953533
6.31111,2.64646,0.957311
6.31111,2.67172,0.960795
6.31111,2.69697,0.964005
6.31111,2.72222,0.966961
6.31111,2.74747,0.969682
6.31111,2.77273,0.972186
6.31111,2.79798,0.974488
6.31111,2.82323,0.976604
6.31111,2.84848,0.978548
6.31111,2.87374,0.980335
6.31111,2.89899,0.981975
6.31111,2.92424,0.983481
6.31111,2.94949,0.984862
6.31111,2.97475,0.98613
6.31111,3,0.987293
6.35556,0.5,0.0115621
6.35556,0.525253,0.0126217
6.35556,0.550505,0.0137771
6.35556,0.575758,0.0150366
6.35556,0.60101,0.0164094
6.35556,0.626263,0.0179053
6.35556,0.651515,0.0195347
6.35556,0.676768,0.0213093
6.35556,0.70202,0.0232412
6.35556,0.727273,0.0253438
6.35556,0.752525,0.0276312
6.35556,0.777778,0.0301186
6.35556,0.80303,0.0328224
6.35556,0.828283,0.03576
6.35556,0.853535,0.03895
6.35556,0.878788,0.0424119
6.35556,0.90404,0.0461668
6.35556,0.929293,0.0502367
6.35556,0.954545,0.0546448
6.35556,0.979798,0.0594155
6.35556,1.00505,0.0645743
6.35556,1.0303,0.0701475
6.35556,1.05556,0.0761627
6.35556,1.08081,0.0826477
6.35556,1.10606,0.0896314
6.35556,1.13131,0.0971427
6.35556,1.15657,0.105211
6.35556,1.18182,0.113864
6.35556,1.20707,0.123132
6.35556,1.23232,0.13304
6.35556,1.25758,0.143615
6.35556,1.28283,0.154881
6.35556,1.30808,0.166858
6.35556,1.33333,0.179565
6.35556,1.35859,0.193015
6.35556,1.38384,0.207218
6.35556,1.40909,0.222178
6.35556,1.43434,0.237895
6.35556,1.4596,0.254359
6.35556,1.48485,0.271557
6.35556,1.5101,0.289467
6.35556,1.53535,0.308058
6.35556,1.56061,0.327293
6.35556,1.58586,0.347126
6.35556,1.61111,0.367505
6.35556,1.63636,0.388369
6.35556,1.66162,0.40965
6.35556,1.68687,0.431275
6.35556,1.71212,0.453165
6.35556,1.73737,0.475237
6.35556,1.76263,0.497407
6.35556,1.78788,0.519587
6.35556,1.81313,0.541691
6.35556,1.83838,0.563631
6.35556,1.86364,0.585325
6.35556,1.88889,0.606693
6.35556,1.91414,0.62766
6.35556,1.93939,0.648158
6.35556,1.96465,0.668124
6.35556,1.9899,0.687504
6.35556,2.01515,0.706249
6.35556,2.0404,0.72432
6.35556,2.06566,0.741687
6.35556,2.09091,0.758325
6.35556,2.11616,0.774217
6.35556,2.14141,0.789354
6.35556,2.16667,0.803734
6.35556,2.19192,0.817359
6.35556,2.21717,0.830238
6.35556,2.24242,0.842385
6.35556,2.26768,0.853815
6.35556,2.29293,0.864549
6.35556,2.31818,0.874611
6.35556,2.34343,0.884026
6.35556,2.36869,0.892821
6.35556,2.39394,0.901023
6.35556,2.41919,0.908662
6.35556,2.44444,0.915766
6.35556,2.4697,0.922365
6.35556,2.49495,0.928487
6.35556,2.5202,0.934161
6.35556,2.54545,0.939415
6.35556,2.57071,0.944274
6.35556,2.59596,0.948764
6.35556,2.62121,0.952911
6.35556,2.64646,0.956738
6.35556,2.67172,0.960266
6.35556,2.69697,0.963518
6.35556,2.72222,0.966513
6.35556,2.74747,0.96927
6.35556,2.77273,0.971806
6.35556,2.79798,0.974139
6.35556,2.82323,0.976283
6.35556,2.84848,0.978254
6.35556,2.87374,0.980064
6.35556,2.89899,0.981726
6.35556,2.92424,0.983252
6.35556,2.94949,0.984653
6.35556,2.97475,0.985938
6.35556,3,0.987117
6.4,0.5,0.0114038
6.4,0.525253,0.0124491
6.4,0.550505,0.0135889
6.4,0.575758,0.0148315
6.4,0.60101,0.0161859
6.4,0.626263,0.0176617
6.4,0.651515,0.0192695
6.4,0.676768,0.0210204
6.4,0.70202,0.0229268
6.4,0.727273,0.0250016
6.4,0.752525,0.027259
6.4,0.777778,0.029714
6.4,0.80303,0.0323827
6.4,0.828283,0.0352823
6.4,0.853535,0.0384313
6.4,0.878788,0.0418492
6.4,0.90404,0.0455567
6.4,0.929293,0.0495755
6.4,0.954545,0.0539289
6.4,0.979798,0.058641
6.4,1.00505,0.0637371
6.4,1.0303,0.0692435
6.4,1.05556,0.0751873
6.4,1.08081,0.0815967
6.4,1.10606,0.0885001
6.4,1.13131,0.0959266
6.4,1.15657,0.103905
6.4,1.18182,0.112465
6.4,1.20707,0.121634
6.4,1.23232,0.13144
6.4,1.25758,0.141909
6.4,1.28283,0.153065
6.4,1.30808,0.164929
6.4,1.33333,0.17752
6.4,1.35859,0.190852
6.4,1.38384,0.204936
6.4,1.40909,0.219778
6.4,1.43434,0.235376
6.4,1.4596,0.251724
6.4,1.48485,0.268808
6.4,1.5101,0.286607
6.4,1.53535,0.305093
6.4,1.56061,0.32423
6.4,1.58586,0.343973
6.4,1.61111,0.36427
6.4,1.63636,0.385062
6.4,1.66162,0.406282
6.4,1.68687,0.427858
6.4,1.71212,0.449712
6.4,1.73737,0.471761
6.4,1.76263,0.493922
6.4,1.78788,0.516106
6.4,1.81313,0.538227
6.4,1.83838,0.560198
6.4,1.86364,0.581936
6.4,1.88889,0.603361
6.4,1.91414,0.624396
6.4,1.93939,0.644972
6.4,1.96465,0.665025
6.4,1.9899,0.6845
6.4,2.01515,0.703348
6.4,2.0404,0.721527
6.4,2.06566,0.739007
6.4,2.09091,0.75576
6.4,2.11616,0.77177
6.4,2.14141,0.787026
6.4,2.16667,0.801525
6.4,2.19192,0.815268
6.4,2.21717,0.828264
6.4,2.24242,0.840524
6.4,2.26768,0.852066
6.4,2.29293,0.862908
6.4,2.31818,0.873074
6.4,2.34343,0.882589
6.4,2.36869,0.891479
6.4,2.39394,0.899772
6.4,2.41919,0.907498
6.4,2.44444,0.914684
6.4,2.4697,0.921361
6.4,2.49495,0.927556
6.4,2.5202,0.933299
6.4,2.54545,0.938616
6.4,2.57071,0.943535
6.4,2.59596,0.948082
6.4,2.62121,0.952282
6.4,2.64646,0.956157
6.4,2.67172,0.959731
6.4,2.69697,0.963025
6.4,2.72222,0.966058
6.4,2.74747,0.968851
6.4,2.77273,0.971421
6.4,2.79798,0.973785
6.4,2.82323,0.975958
6.4,2.84848,0.977955
6.4,2.87374,0.97979
6.4,2.89899,0.981475
6.4,2.92424,0.983021
6.4,2.94949,0.984441
6.4,2.97475,0.985744
6.4,3,0.986939
6.44444,0.5,0.0112477
6.44444,0.525253,0.0122788
6.44444,0.550505,0.0134033
6.44444,0.575758,0.0146291
6.44444,0.60101,0.0159653
6.44444,0.626263,0.0174214
6.44444,0.651515,0.0190077
6.44444,0.676768,0.0207354
6.44444,0.70202,0.0226165
6.44444,0.727273,0.024664
6.44444,0.752525,0.0268917
6.44444,0.777778,0.0293146
6.44444,0.80303,0.0319486
6.44444,0.828283,0.0348108
6.44444,0.853535,0.0379194
6.44444,0.878788,0.0412936
6.44444,0.90404,0.0449542
6.44444,0.929293,0.0489226
6.44444,0.954545,0.0532219
6.44444,0.979798,0.057876
6.44444,1.00505,0.06291
6.44444,1.0303,0.0683502
6.44444,1.05556,0.0742235
6.44444,1.08081,0.0805578
6.44444,1.10606,0.0873817
6.44444,1.13131,0.0947241
6.44444,1.15657,0.102614
6.44444,1.18182,0.111081
6.44444,1.20707,0.120152
6.44444,1.23232,0.129856
6.44444,1.25758,0.140219
6.44444,1.28283,0.151266
6.44444,1.30808,0.163017
6.44444,1.33333,0.175493
6.44444,1.35859,0.188708
6.44444,1.38384,0.202674
6.44444,1.40909,0.217396
6.44444,1.43434,0.232876
6.44444,1.4596,0.249106
6.44444,1.48485,0.266076
6.44444,1.5101,0.283765
6.44444,1.53535,0.302145
6.44444,1.56061,0.321183
6.44444,1.58586,0.340834
6.44444,1.61111,0.361047
6.44444,1.63636,0.381766
6.44444,1.66162,0.402923
6.44444,1.68687,0.424448
6.44444,1.71212,0.446263
6.44444,1.73737,0.468288
6.44444,1.76263,0.490437
6.44444,1.78788,0.512623
6.44444,1.81313,0.534759
6.44444,1.83838,0.55676
6.44444,1.86364,0.57854
6.44444,1.88889,0.600019
6.44444,1.91414,0.62112
6.44444,1.93939,0.641772
6.44444,1.96465,0.661912
6.44444,1.9899,0.681481
6.44444,2.01515,0.70043
6.44444,2.0404,0.718717
6.44444,2.06566,0.736308
6.44444,2.09091,0.753177
6.44444,2.11616,0.769305
6.44444,2.14141,0.78468
6.44444,2.16667,0.799297
6.44444,2.19192,0.813159
6.44444,2.21717,0.826272
6.44444,2.24242,0.838646
6.44444,2.26768,0.850299
6.44444,2.29293,0.86125
6.44444,2.31818,0.871521
6.44444,2.34343,0.881136
6.44444,2.36869,0.890123
6.44444,2.39394,0.898508
6.44444,2.41919,0.906321
6.44444,2.44444,0.91359
6.44444,2.4697,0.920344
6.44444,2.49495,0.926613
6.44444,2.5202,0.932425
6.44444,2.54545,0.937808
6.44444,2.57071,0.942788
6.44444,2.59596,0.947392
6.44444,2.62121,0.951644
6.44444,2.64646,0.955569
6.44444,2.67172,0.959188
6.44444,2.69697,0.962525
6.44444,2.72222,0.965598
6.44444,2.74747,0.968428
6.44444,2.77273,0.971032
6.44444,2.79798,0.973427
6.44444,2.82323,0.975629
6.44444,2.84848,0.977653
6.44444,2.87374,0.979512
6.44444,2.89899,0.981219
6.44444,2.92424,0.982787
6.44444,2.94949,0.984226
6.44444,2.97475,0.985546
6.44444,3,0.986758
6.48889,0.5,0.0110936
6.48889,0.525253,0.0121109
6.48889,0.550505,0.0132201
6.48889,0.575758,0.0144295
6.48889,0.60101,0.0157477
6.48889,0.626263,0.0171843
6.48889,0.651515,0.0187494
6.48889,0.676768,0.0204541
6.48889,0.70202,0.0223103
6.48889,0.727273,0.0243307
6.48889,0.752525,0.0265292
6.48889,0.777778,0.0289204
6.48889,0.80303,0.0315201
6.48889,0.828283,0.0343453
6.48889,0.853535,0.0374139
6.48889,0.878788,0.0407451
6.48889,0.90404,0.0443593
6.48889,0.929293,0.0482779
6.48889,0.954545,0.0525236
6.48889,0.979798,0.0571204
6.48889,1.00505,0.062093
6.48889,1.0303,0.0674676
6.48889,1.05556,0.073271
6.48889,1.08081,0.079531
6.48889,1.10606,0.0862761
6.48889,1.13131,0.0935351
6.48889,1.15657,0.101337
6.48889,1.18182,0.109711
6.48889,1.20707,0.118686
6.48889,1.23232,0.128289
6.48889,1.25758,0.138547
6.48889,1.28283,0.149484
6.48889,1.30808,0.161124
6.48889,1.33333,0.173484
6.48889,1.35859,0.186583
6.48889,1.38384,0.20043
6.48889,1.40909,0.215033
6.48889,1.43434,0.230394
6.48889,1.4596,0.246507
6.48889,1.48485,0.263362
6.48889,1.5101,0.280939
6.48889,1.53535,0.299213
6.48889,1.56061,0.31815
6.48889,1.58586,0.337708
6.48889,1.61111,0.357837
6.48889,1.63636,0.37848
6.48889,1.66162,0.399573
6.48889,1.68687,0.421045
6.48889,1.71212,0.44282
6.48889,1.73737,0.464817
6.48889,1.76263,0.486952
6.48889,1.78788,0.509138
6.48889,1.81313,0.531289
6.48889,1.83838,0.553316
6.48889,1.86364,0.575137
6.48889,1.88889,0.596668
6.48889,1.91414,0.617833
6.48889,1.93939,0.63856
6.48889,1.96465,0.658784
6.48889,1.9899,0.678447
6.48889,2.01515,0.697496
6.48889,2.0404,0.71589
6.48889,2.06566,0.733592
6.48889,2.09091,0.750576
6.48889,2.11616,0.766821
6.48889,2.14141,0.782314
6.48889,2.16667,0.797051
6.48889,2.19192,0.811031
6.48889,2.21717,0.824261
6.48889,2.24242,0.836751
6.48889,2.26768,0.848516
6.48889,2.29293,0.859575
6.48889,2.31818,0.869951
6.48889,2.34343,0.879668
6.48889,2.36869,0.888751
6.48889,2.39394,0.897229
6.48889,2.41919,0.90513
6.48889,2.44444,0.912483
6.48889,2.4697,0.919316
6.48889,2.49495,0.92566
6.48889,2.5202,0.931541
6.48889,2.54545,0.93699
6.48889,2.57071,0.942031
6.48889,2.59596,0.946692
6.48889,2.62121,0.950998
6.48889,2.64646,0.954973
6.48889,2.67172,0.958639
6.48889,2.69697,0.962019
6.48889,2.72222,0.965132
6.48889,2.74747,0.967999
6.48889,2.77273,0.970637
6.48889,2.79798,0.973064
6.48889,2.82323,0.975295
6.48889,2.84848,0.977346
6.48889,2.87374,0.97923
6.48889,2.89899,0.980961
6.48889,2.92424,0.982549
6.48889,2.94949,0.984008
6.48889,2.97475,0.985346
6.48889,3,0.986574
6.53333,0.5,0.0109417
6.53333,0.525253,0.0119452
6.53333,0.550505,0.0130395
6.53333,0.575758,0.0142325
6.53333,0.60101,0.0155331
6.53333,0.626263,0.0169504
6.53333,0.651515,0.0184946
6.53333,0.676768,0.0201766
6.53333,0.70202,0.0220082
6.53333,0.727273,0.0240019
6.53333,0.752525,0.0261714
6.53333,0.777778,0.0285313
6.53333,0.80303,0.0310972
6.53333,0.828283,0.0338858
6.53333,0.853535,0.036915
6.53333,0.878788,0.0402036
6.53333,0.90404,0.0437719
6.53333,0.929293,0.0476412
6.53333,0.954545,0.051834
6.53333,0.979798,0.056374
6.53333,1.00505,0.0612859
6.53333,1.0303,0.0665955
6.53333,1.05556,0.0723298
6.53333,1.08081,0.0785162
6.53333,1.10606,0.0851832
6.53333,1.13131,0.0923596
6.53333,1.15657,0.100074
6.53333,1.18182,0.108357
6.53333,1.20707,0.117235
6.53333,1.23232,0.126738
6.53333,1.25758,0.136891
6.53333,1.28283,0.14772
6.53333,1.30808,0.159248
6.53333,1.33333,0.171494
6.53333,1.35859,0.184476
6.53333,1.38384,0.198205
6.53333,1.40909,0.212689
6.53333,1.43434,0.227931
6.53333,1.4596,0.243926
6.53333,1.48485,0.260666
6.53333,1.5101,0.278131
6.53333,1.53535,0.296298
6.53333,1.56061,0.315133
6.53333,1.58586,0.334596
6.53333,1.61111,0.354639
6.53333,1.63636,0.375205
6.53333,1.66162,0.396232
6.53333,1.68687,0.41765
6.53333,1.71212,0.439383
6.53333,1.73737,0.461351
6.53333,1.76263,0.483469
6.53333,1.78788,0.505653
6.53333,1.81313,0.527815
6.53333,1.83838,0.549867
6.53333,1.86364,0.571726
6.53333,1.88889,0.593308
6.53333,1.91414,0.614535
6.53333,1.93939,0.635336
6.53333,1.96465,0.655643
6.53333,1.9899,0.675397
6.53333,2.01515,0.694546
6.53333,2.0404,0.713045
6.53333,2.06566,0.730858
6.53333,2.09091,0.747956
6.53333,2.11616,0.764318
6.53333,2.14141,0.77993
6.53333,2.16667,0.794786
6.53333,2.19192,0.808885
6.53333,2.21717,0.822232
6.53333,2.24242,0.834837
6.53333,2.26768,0.846715
6.53333,2.29293,0.857884
6.53333,2.31818,0.868366
6.53333,2.34343,0.878184
6.53333,2.36869,0.887365
6.53333,2.39394,0.895936
6.53333,2.41919,0.903926
6.53333,2.44444,0.911363
6.53333,2.4697,0.918276
6.53333,2.49495,0.924694
6.53333,2.5202,0.930647
6.53333,2.54545,0.936161
6.53333,2.57071,0.941265
6.53333,2.59596,0.945984
6.53333,2.62121,0.950344
6.53333,2.64646,0.954369
6.53333,2.67172,0.958083
6.53333,2.69697,0.961506
6.53333,2.72222,0.96466
6.53333,2.74747,0.967564
6.53333,2.77273,0.970237
6.53333,2.79798,0.972696
6.53333,2.82323,0.974957
6.53333,2.84848,0.977035
6.53333,2.87374,0.978945
6.53333,2.89899,0.980698
6.53333,2.92424,0.982309
6.53333,2.94949,0.983787
6.53333,2.97475,0.985144
6.53333,3,0.986388
6.57778,0.5,0.0107918
6.57778,0.525253,0.0117817
6.57778,0.550505,0.0128612
6.57778,0.575758,0.0140382
6.57778,0.60101,0.0153213
6.57778,0.626263,0.0167196
6.57778,0.651515,0.0182432
6.57778,0.676768,0.0199028
6.57778,0.70202,0.02171
6.57778,0.727273,0.0236774
6.57778,0.752525,0.0258184
6.57778,0.777778,0.0281474
6.57778,0.80303,0.0306798
6.57778,0.828283,0.0334323
6.57778,0.853535,0.0364224
6.57778,0.878788,0.039669
6.57778,0.90404,0.043192
6.57778,0.929293,0.0470126
6.57778,0.954545,0.051153
6.57778,0.979798,0.0556368
6.57778,1.00505,0.0604886
6.57778,1.0303,0.065734
6.57778,1.05556,0.0713997
6.57778,1.08081,0.0775133
6.57778,1.10606,0.0841029
6.57778,1.13131,0.0911973
6.57778,1.15657,0.0988256
6.57778,1.18182,0.107017
6.57778,1.20707,0.1158
6.57778,1.23232,0.125202
6.57778,1.25758,0.135252
6.57778,1.28283,0.145973
6.57778,1.30808,0.15739
6.57778,1.33333,0.169522
6.57778,1.35859,0.182387
6.57778,1.38384,0.195998
6.57778,1.40909,0.210363
6.57778,1.43434,0.225486
6.57778,1.4596,0.241364
6.57778,1.48485,0.257987
6.57778,1.5101,0.27534
6.57778,1.53535,0.293399
6.57778,1.56061,0.312131
6.57778,1.58586,0.331499
6.57778,1.61111,0.351454
6.57778,1.63636,0.371942
6.57778,1.66162,0.392901
6.57778,1.68687,0.414263
6.57778,1.71212,0.435951
6.57778,1.73737,0.457887
6.57778,1.76263,0.479988
6.57778,1.78788,0.502168
6.57778,1.81313,0.524338
6.57778,1.83838,0.546414
6.57778,1.86364,0.568308
6.57778,1.88889,0.589939
6.57778,1.91414,0.611227
6.57778,1.93939,0.632099
6.57778,1.96465,0.652488
6.57778,1.9899,0.672333
6.57778,2.01515,0.69158
6.57778,2.0404,0.710183
6.57778,2.06566,0.728106
6.57778,2.09091,0.745318
6.57778,2.11616,0.761797
6.57778,2.14141,0.777528
6.57778,2.16667,0.792503
6.57778,2.19192,0.80672
6.57778,2.21717,0.820185
6.57778,2.24242,0.832905
6.57778,2.26768,0.844896
6.57778,2.29293,0.856175
6.57778,2.31818,0.866764
6.57778,2.34343,0.876685
6.57778,2.36869,0.885964
6.57778,2.39394,0.894629
6.57778,2.41919,0.902708
6.57778,2.44444,0.91023
6.57778,2.4697,0.917223
6.57778,2.49495,0.923718
6.57778,2.5202,0.929741
6.57778,2.54545,0.935323
6.57778,2.57071,0.940489
6.57778,2.59596,0.945267
6.57778,2.62121,0.949682
6.57778,2.64646,0.953758
6.57778,2.67172,0.957519
6.57778,2.69697,0.960986
6.57778,2.72222,0.964181
6.57778,2.74747,0.967124
6.57778,2.77273,0.969832
6.57778,2.79798,0.972323
6.57778,2.82323,0.974614
6.57778,2.84848,0.97672
6.57778,2.87374,0.978655
6.57778,2.89899,0.980433
6.57778,2.92424,0.982065
6.57778,2.94949,0.983563
6.57778,2.97475,0.984938
6.57778,3,0.9862
6.62222,0.5,0.010644
6.62222,0.525253,0.0116205
6.62222,0.550505,0.0126854
6.62222,0.575758,0.0138465
6.62222,0.60101,0.0151123
6.62222,0.626263,0.0164919
6.62222,0.651515,0.0179951
6.62222,0.676768,0.0196326
6.62222,0.70202,0.0214159
6.62222,0.727273,0.0233572
6.62222,0.752525,0.02547
6.62222,0.777778,0.0277684
6.62222,0.80303,0.0302679
6.62222,0.828283,0.0329846
6.62222,0.853535,0.0359362
6.62222,0.878788,0.0391412
6.62222,0.90404,0.0426194
6.62222,0.929293,0.0463918
6.62222,0.954545,0.0504804
6.62222,0.979798,0.0549087
6.62222,1.00505,0.059701
6.62222,1.0303,0.0648828
6.62222,1.05556,0.0704807
6.62222,1.08081,0.0765221
6.62222,1.10606,0.083035
6.62222,1.13131,0.0900482
6.62222,1.15657,0.0975907
6.62222,1.18182,0.105692
6.62222,1.20707,0.11438
6.62222,1.23232,0.123683
6.62222,1.25758,0.133629
6.62222,1.28283,0.144243
6.62222,1.30808,0.155549
6.62222,1.33333,0.167568
6.62222,1.35859,0.180317
6.62222,1.38384,0.19381
6.62222,1.40909,0.208056
6.62222,1.43434,0.22306
6.62222,1.4596,0.23882
6.62222,1.48485,0.255327
6.62222,1.5101,0.272567
6.62222,1.53535,0.290516
6.62222,1.56061,0.309145
6.62222,1.58586,0.328416
6.62222,1.61111,0.348282
6.62222,1.63636,0.368691
6.62222,1.66162,0.38958
6.62222,1.68687,0.410883
6.62222,1.71212,0.432525
6.62222,1.73737,0.454428
6.62222,1.76263,0.476509
6.62222,1.78788,0.498682
6.62222,1.81313,0.52086
6.62222,1.83838,0.542956
6.62222,1.86364,0.564884
6.62222,1.88889,0.586561
6.62222,1.91414,0.607908
6.62222,1.93939,0.628851
6.62222,1.96465,0.64932
6.62222,1.9899,0.669253
6.62222,2.01515,0.688598
6.62222,2.0404,0.707305
6.62222,2.06566,0.725337
6.62222,2.09091,0.742662
6.62222,2.11616,0.759257
6.62222,2.14141,0.775106
6.62222,2.16667,0.7902
6.62222,2.19192,0.804537
6.62222,2.21717,0.818119
6.62222,2.24242,0.830956
6.62222,2.26768,0.84306
6.62222,2.29293,0.85445
6.62222,2.31818,0.865145
6.62222,2.34343,0.875169
6.62222,2.36869,0.884548
6.62222,2.39394,0.893307
6.62222,2.41919,0.901476
6.62222,2.44444,0.909084
6.62222,2.4697,0.916158
6.62222,2.49495,0.922729
6.62222,2.5202,0.928825
6.62222,2.54545,0.934474
6.62222,2.57071,0.939704
6.62222,2.59596,0.944541
6.62222,2.62121,0.949012
6.62222,2.64646,0.953139
6.62222,2.67172,0.956948
6.62222,2.69697,0.96046
6.62222,2.72222,0.963697
6.62222,2.74747,0.966677
6.62222,2.77273,0.969421
6.62222,2.79798,0.971945
6.62222,2.82323,0.974267
6.62222,2.84848,0.976401
6.62222,2.87374,0.978362
6.62222,2.89899,0.980163
6.62222,2.92424,0.981818
6.62222,2.94949,0.983336
6.62222,2.97475,0.98473
6.62222,3,0.986009
6.66667,0.5,0.0104981
6.66667,0.525253,0.0114614
6.66667,0.550505,0.0125119
6.66667,0.575758,0.0136574
6.66667,0.60101,0.0149062
6.66667,0.626263,0.0162672
6.66667,0.651515,0.0177503
6.66667,0.676768,0.019366
6.66667,0.70202,0.0211256
6.66667,0.727273,0.0230412
6.66667,0.752525,0.0251262
6.66667,0.777778,0.0273945
6.66667,0.80303,0.0298613
6.66667,0.828283,0.0325427
6.66667,0.853535,0.0354562
6.66667,0.878788,0.0386201
6.66667,0.90404,0.0420541
6.66667,0.929293,0.0457788
6.66667,0.954545,0.0498162
6.66667,0.979798,0.0541896
6.66667,1.00505,0.058923
6.66667,1.0303,0.0640419
6.66667,1.05556,0.0695727
6.66667,1.08081,0.0755425
6.66667,1.10606,0.0819794
6.66667,1.13131,0.0889121
6.66667,1.15657,0.0963695
6.66667,1.18182,0.104381
6.66667,1.20707,0.112975
6.66667,1.23232,0.12218
6.66667,1.25758,0.132023
6.66667,1.28283,0.142531
6.66667,1.30808,0.153727
6.66667,1.33333,0.165632
6.66667,1.35859,0.178265
6.66667,1.38384,0.19164
6.66667,1.40909,0.205768
6.66667,1.43434,0.220653
6.66667,1.4596,0.236294
6.66667,1.48485,0.252685
6.66667,1.5101,0.269811
6.66667,1.53535,0.28765
6.66667,1.56061,0.306175
6.66667,1.58586,0.325348
6.66667,1.61111,0.345124
6.66667,1.63636,0.365451
6.66667,1.66162,0.38627
6.66667,1.68687,0.407512
6.66667,1.71212,0.429106
6.66667,1.73737,0.450973
6.66667,1.76263,0.473032
6.66667,1.78788,0.495196
6.66667,1.81313,0.517379
6.66667,1.83838,0.539493
6.66667,1.86364,0.561454
6.66667,1.88889,0.583176
6.66667,1.91414,0.60458
6.66667,1.93939,0.62559
6.66667,1.96465,0.646138
6.66667,1.9899,0.66616
6.66667,2.01515,0.6856
6.66667,2.0404,0.70441
6.66667,2.06566,0.72255
6.66667,2.09091,0.739988
6.66667,2.11616,0.756699
6.66667,2.14141,0.772666
6.66667,2.16667,0.787879
6.66667,2.19192,0.802335
6.66667,2.21717,0.816035
6.66667,2.24242,0.828988
6.66667,2.26768,0.841206
6.66667,2.29293,0.852707
6.66667,2.31818,0.86351
6.66667,2.34343,0.873638
6.66667,2.36869,0.883116
6.66667,2.39394,0.891971
6.66667,2.41919,0.900231
6.66667,2.44444,0.907925
6.66667,2.4697,0.915081
6.66667,2.49495,0.921729
6.66667,2.5202,0.927898
6.66667,2.54545,0.933615
6.66667,2.57071,0.938909
6.66667,2.59596,0.943806
6.66667,2.62121,0.948333
6.66667,2.64646,0.952513
6.66667,2.67172,0.95637
6.66667,2.69697,0.959927
6.66667,2.72222,0.963206
6.66667,2.74747,0.966225
6.66667,2.77273,0.969005
6.66667,2.79798,0.971563
6.66667,2.82323,0.973915
6.66667,2.84848,0.976078
6.66667,2.87374,0.978065
6.66667,2.89899,0.97989
6.66667,2.92424,0.981567
6.66667,2.94949,0.983106
6.66667,2.97475,0.984519
6.66667,3,0.985815
6.71111,0.5,0.0103543
6.71111,0.525253,0.0113045
6.71111,0.550505,0.0123408
6.71111,0.575758,0.0134708
6.71111,0.60101,0.0147028
6.71111,0.626263,0.0160456
6.71111,0.651515,0.0175089
6.71111,0.676768,0.019103
6.71111,0.70202,0.0208391
6.71111,0.727273,0.0227294
6.71111,0.752525,0.0247869
6.71111,0.777778,0.0270254
6.71111,0.80303,0.0294599
6.71111,0.828283,0.0321066
6.71111,0.853535,0.0349824
6.71111,0.878788,0.0381057
